"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000002881",2918.35652207413,-1.05578180437713,0.131092432316156,-8.05372046062046,8.03145345004688e-16,1.40360876743194e-14
"ENSMUSG00000043015",668.352317461482,1.25046917385332,0.19940375006944,6.27104140929074,3.58641213807696e-10,3.49421085436526e-09
"ENSMUSG00000038733",23843.7202952652,1.97079737122496,0.230618353385933,8.54570914365559,1.27749385219378e-17,2.5943366711429e-16
"ENSMUSG00000104253",32.0655265096051,1.65200474331597,0.627039253812693,2.63461136327752,0.00842336669714865,0.0232998068467681
"ENSMUSG00000054135",46.2536204313582,1.79110477041233,0.397774264880624,4.50281712153967,6.70585850410278e-06,3.58295925624408e-05
"ENSMUSG00000081214",66.7088130513525,1.35434018282137,0.570330864906326,2.3746570037794,0.017565264179355,0.043840290652995
"ENSMUSG00000079658",1712.73364174679,1.18787683937581,0.234640608356508,5.06253733186276,4.13713019250764e-07,2.68084084097862e-06
"ENSMUSG00000026342",400.213756145318,-1.58067176849344,0.269767285495419,-5.85939012430875,4.64570145427513e-09,3.94769793422073e-08
"ENSMUSG00000026344",29.7029324611065,4.04898050386368,0.942308352408879,4.29687425937914,1.73223388272958e-05,8.55628250982909e-05
"ENSMUSG00000042807",27.8329819824223,2.36482296686473,1.00400911789832,2.35537997086619,0.0185037738914666,0.0458686978469453
"ENSMUSG00000049690",35.6137469771741,6.39746423391891,1.19445497410371,5.35596935223065,8.50989338972054e-08,6.10222242025104e-07
"ENSMUSG00000073678",1177.20473409938,1.12157677166244,0.266510599087019,4.20837586011443,2.57212772599857e-05,0.000123131596829432
"ENSMUSG00000026347",357.304030355594,1.46410559609118,0.325685935736676,4.49545232212589,6.94222129738479e-06,3.69857329027153e-05
"ENSMUSG00000026348",1030.13945048454,10.9356929174077,0.612448145782016,17.8557041811994,2.60968374651075e-71,6.97800437330903e-69
"ENSMUSG00000051590",100.123986547019,4.61025004046812,0.722638746882382,6.37974376596567,1.77384524087864e-10,1.79058664940203e-09
"ENSMUSG00000041859",1698.13369280086,-1.32275517144324,0.279147149107857,-4.73855876970518,2.1524360651587e-06,1.24785290069969e-05
"ENSMUSG00000025931",88.6119116719402,1.3199867586633,0.297053512622439,4.44359922564197,8.84663279429834e-06,4.60909760109958e-05
"ENSMUSG00000070565",69.4394145880311,1.38459704205964,0.469429619988866,2.94953062845179,0.00318257025703092,0.00981147109766355
"ENSMUSG00000025980",2725.35453750216,-1.03250201029434,0.218037999366364,-4.73542232681861,2.18599414233419e-06,1.26517433947264e-05
"ENSMUSG00000025934",78.1917743521673,5.53191382125232,0.682940652836089,8.10013842092956,5.48966895920743e-16,9.71388849289167e-15
"ENSMUSG00000036086",416.064314783964,-1.82316853293682,0.39425307693814,-4.62436094879961,3.75755052402307e-06,2.0951217182719e-05
"ENSMUSG00000058603",1140.60410825112,1.04810475404619,0.248651450165908,4.21515641009476,2.49605137864098e-05,0.000119814088645835
"ENSMUSG00000025978",95.0513805084759,2.74350283636298,0.532029500640343,5.15667426911654,2.51374529177367e-07,1.68598886417317e-06
"ENSMUSG00000046994",345.741511447535,1.19518894617487,0.224072658823947,5.33393477119368,9.61070591240554e-08,6.84062815090326e-07
"ENSMUSG00000100215",21.3487428247853,2.64149925327737,0.604510958630592,4.3696465970794,1.24447772891954e-05,6.31555389001452e-05
"ENSMUSG00000026589",114.237923110148,3.38748442925475,0.514306841981555,6.58650469475232,4.50301323769055e-11,4.90339427896032e-10
"ENSMUSG00000026355",2221.04797775073,-1.27087660413297,0.268991937826242,-4.72458994274356,2.30580147057086e-06,1.32971752670232e-05
"ENSMUSG00000026255",7.85517185001692,4.15861091857141,1.29495328472908,3.2113984092032,0.00132090665180956,0.00449994600450128
"ENSMUSG00000026156",160.98614951958,3.71077022277485,0.977276431494167,3.79705281247949,0.000146426602223075,0.000609119478392099
"ENSMUSG00000039349",104.30648281453,4.64004402404446,0.569116846664943,8.15306039741291,3.54828288009804e-16,6.38664379278679e-15
"ENSMUSG00000026620",14.5195234556998,4.81004525046638,1.67690721849609,2.86840273415973,0.00412550025054886,0.0123852499412997
"ENSMUSG00000026155",12858.3877510244,3.35249890138725,0.241678927395223,13.8717054793314,9.40145152889853e-44,8.50548612943395e-42
"ENSMUSG00000026153",73.5271215064261,1.30243029038397,0.497634066389235,2.61724503676813,0.00886426825488413,0.0243236733812755
"ENSMUSG00000090394",2365.90232168759,1.20980656494053,0.150799288941864,8.02262778179898,1.03506634146052e-15,1.78558218689945e-14
"ENSMUSG00000064294",107.78256460606,2.58730104113791,0.635002344588824,4.07447478451948,4.61183095630649e-05,0.000210435555486378
"ENSMUSG00000026721",4038.60953231981,1.81724134425769,0.199500289736572,9.10896594013597,8.31708809716864e-20,2.00150725058363e-18
"ENSMUSG00000039239",387.044500010058,8.73814812266559,1.08168922554968,8.07824273023072,6.57067205451609e-16,1.15502719497392e-14
"ENSMUSG00000103632",24.2841483789369,1.50883057041416,0.594096622264734,2.53970568737188,0.011094578658863,0.0294985123660964
"ENSMUSG00000026259",8.13843232457398,7.81102557670293,1.93106956062362,4.04492191062266,5.23405675570119e-05,0.00023618521624967
"ENSMUSG00000026715",30.7717938756139,1.51142174872562,0.474014815520219,3.18855381570063,0.00142986391804533,0.00483281954884282
"ENSMUSG00000042349",5645.26428546222,-2.78237251409079,0.279883026139329,-9.9411977656183,2.75494410302822e-23,8.6100947843343e-22
"ENSMUSG00000026031",4225.641682267,-1.31297087981201,0.145653883521004,-9.01432112946495,1.98093534130436e-19,4.63277055281724e-18
"ENSMUSG00000026028",7204.54170830258,2.03851142978446,0.260094024830398,7.83759423582966,4.59260265404221e-15,7.39765614923198e-14
"ENSMUSG00000026425",2337.84629918305,-1.60434190333174,0.162830390239161,-9.85284074413457,6.66335001992256e-23,2.01956572077376e-21
"ENSMUSG00000055184",48.6759084973581,-3.25059532433811,0.668201840365516,-4.86469076852585,1.14635892933279e-06,6.93841238289576e-06
"ENSMUSG00000026134",407.914304830352,-1.17523856991738,0.225972809015841,-5.2007963924323,1.98436394492621e-07,1.35011926306614e-06
"ENSMUSG00000004552",8091.54203358464,4.7597187901394,0.315353275552807,15.0932911091401,1.79272584280402e-51,2.13573997064747e-49
"ENSMUSG00000026605",583.00085713825,-2.62193802573105,0.453753048699081,-5.77833699023774,7.54425874827335e-09,6.25611946165397e-08
"ENSMUSG00000026027",4192.23180211075,2.50654174136072,0.298181588638119,8.40609157932528,4.23900190424068e-17,8.27344532242919e-16
"ENSMUSG00000052688",734.6374599867,-1.92200522661613,0.191664784014205,-10.027951856162,1.14874696142503e-23,3.69580155437078e-22
"ENSMUSG00000026604",303.982784397982,3.84376465863009,0.395803108301135,9.71130488370413,2.69859904009197e-22,7.82431155419436e-21
"ENSMUSG00000042268",29.2654793227001,4.47341662590152,0.925583840898594,4.83307554457578,1.34439741068874e-06,8.03999097619894e-06
"ENSMUSG00000042251",9.1525250714093,3.6457983725575,1.54789583286639,2.35532540055116,0.0185064917807087,0.04587071013521
"ENSMUSG00000026700",17.9741814042712,-2.65946902830145,1.02310229029062,-2.59941655251891,0.0093382379728469,0.0254441351823527
"ENSMUSG00000089872",458.035913729032,-1.16336916144663,0.182448418105862,-6.3764277790099,1.81266168598649e-10,1.8259398691195e-09
"ENSMUSG00000000817",272.786982922523,-1.70523778801442,0.261550809693898,-6.5197190175405,7.04392174774872e-11,7.51049963932534e-10
"ENSMUSG00000026628",542.686037856367,-2.48125627228428,0.402849397345736,-6.15926519595808,7.30832524599532e-10,6.89434915895247e-09
"ENSMUSG00000103685",7.18026142961777,6.39724109977857,1.64895618447694,3.87957009410035,0.000104641244516745,0.000446963356282475
"ENSMUSG00000037499",167.475185479611,1.11152513865381,0.387764282229894,2.866496966306,0.00415042137206797,0.0124507467363271
"ENSMUSG00000037474",289.708347466318,-1.7288502615902,0.41442226589673,-4.17171181150052,3.02319848135848e-05,0.000142765446338092
"ENSMUSG00000026622",383.115572866099,-2.60803947243861,0.351463152269976,-7.42052034642667,1.16661084165467e-13,1.63508968575536e-12
"ENSMUSG00000040181",193.708536696973,5.9312727191255,0.744551054231925,7.96624044169028,1.63574530785739e-15,2.75274201633483e-14
"ENSMUSG00000040170",331.991908024232,5.17455690640599,0.631265199203935,8.19712050170267,2.46213603248082e-16,4.50580255677954e-15
"ENSMUSG00000058248",4.70322543942273,7.30285319583372,2.37332042571895,3.07706162079714,0.00209052080215869,0.00677372581809209
"ENSMUSG00000026691",6.10334764241898,4.82129766947675,1.83701549138247,2.62452749696108,0.00867692861467862,0.0238940710736058
"ENSMUSG00000026586",21.8366260823359,6.12231221110556,1.57710391421898,3.88199671303048,0.000103602278124732,0.000442918604205307
"ENSMUSG00000016262",13.6065571078013,1.74599792831402,0.720436455456427,2.42352800873722,0.0153705679402353,0.039158661600864
"ENSMUSG00000016200",250.630404862865,6.7588888533525,0.53172530813175,12.711241594086,5.12147661275885e-37,3.48159137531191e-35
"ENSMUSG00000026301",3.74960232642563,6.99005941093968,2.84515145775028,2.45683209303271,0.0140168182437129,0.036183757203001
"ENSMUSG00000044337",108.979972221922,3.20173880771324,0.674212685348243,4.74885577992274,2.04570754373777e-06,1.18941657501931e-05
"ENSMUSG00000081562",6.59978405248082,6.15484774617471,1.27317519916305,4.83425042383857,1.33648259064967e-06,7.99464418194984e-06
"ENSMUSG00000026447",1041.0748422736,3.25819744122213,0.415905586999693,7.83398334397593,4.726514225579e-15,7.59302836038441e-14
"ENSMUSG00000046062",5508.71176545108,-1.32263215958751,0.130701596637301,-10.1194797432952,4.52816094516751e-24,1.49684331243758e-22
"ENSMUSG00000026011",1063.71897240565,-2.01583157286628,0.501777589510049,-4.01738063837127,5.88486264186493e-05,0.000263281687072838
"ENSMUSG00000026009",1350.11678374793,-2.70464150451515,0.312919502924385,-8.64325003471808,5.46361751145366e-18,1.1354227583172e-16
"ENSMUSG00000100750",10.1920043381415,3.1639063949439,0.874702103578595,3.61712448386676,0.000297894056809275,0.00117175882267329
"ENSMUSG00000048126",52.4050963542396,6.28462475292321,0.886289398234313,7.09093978269805,1.33204300712495e-12,1.70508590247138e-11
"ENSMUSG00000041757",215.749891337235,4.32677956469635,0.380296377425704,11.3773883253506,5.41985734871912e-30,2.58274984350348e-28
"ENSMUSG00000026639",260.548055781873,1.37264017980876,0.240056855941719,5.71797949458278,1.07798147413044e-08,8.74633316754857e-08
"ENSMUSG00000104348",367.729401716197,1.19078513991955,0.252240078912232,4.72084034010269,2.34872252152828e-06,1.35317231219962e-05
"ENSMUSG00000045216",1190.4194300651,1.21052781742496,0.14213781844897,8.5165779989761,1.64336985564301e-17,3.309430592138e-16
"ENSMUSG00000016494",344.972189304275,1.6884041475268,0.514204983595713,3.28352350014229,0.00102518097049548,0.00358121353679399
"ENSMUSG00000034353",289.155812588209,1.42940488078596,0.303152790647472,4.71513020788312,2.41556225684658e-06,1.39068195480892e-05
"ENSMUSG00000016493",225.37277884331,1.74338260004936,0.320976760531983,5.43149166674838,5.58849260921977e-08,4.10271734718956e-07
"ENSMUSG00000026576",797.875979099298,2.12093016396789,0.293004286686267,7.23856359903317,4.53461558089031e-13,6.04238781584304e-12
"ENSMUSG00000026574",68.7981954859182,5.83349855569248,1.39002193253757,4.19669533202478,2.70837879741913e-05,0.000129140352209018
"ENSMUSG00000034343",4434.39381578376,1.62679958438314,0.351012043662619,4.6345976263617,3.57632426734581e-06,2.00242539538569e-05
"ENSMUSG00000037447",3198.82850433989,-1.13128987418676,0.150343668482898,-7.52469249688059,5.28445449045552e-14,7.69330897234192e-13
"ENSMUSG00000026571",2997.30366428957,3.3359589344264,0.288037786085683,11.5816712097421,5.10411801857643e-31,2.58047479237483e-29
"ENSMUSG00000026616",1191.64380404711,6.76964213599875,0.747299699637956,9.0588048399838,1.31887673275931e-19,3.11469760292961e-18
"ENSMUSG00000026568",1869.44591375346,3.01833394284392,0.415442651055573,7.26534441077444,3.72088993586852e-13,4.99683126711361e-12
"ENSMUSG00000026311",2807.6413218045,2.59391204898066,0.326000207812113,7.95678035418811,1.76573762942109e-15,2.95685223271734e-14
"ENSMUSG00000026566",23.344015208538,3.12383454939095,0.901839239485794,3.46384855816662,0.000532506210036928,0.00198680848162269
"ENSMUSG00000026313",1261.82393387435,-1.08000208849157,0.200737837144322,-5.38016202553327,7.44188290221316e-08,5.38451329049187e-07
"ENSMUSG00000040713",24678.6229937945,2.59531868038705,0.310202995818227,8.36651713675858,5.93462930027924e-17,1.13436738769833e-15
"ENSMUSG00000026271",1281.87160777591,-1.00504704782099,0.322345231652643,-3.11792125066713,0.00182131461238616,0.00600656929519979
"ENSMUSG00000042793",18.5576551423937,5.46270307918373,1.68472737389788,3.24248490516594,0.00118492225022072,0.00408175693552271
"ENSMUSG00000070871",195.988657535068,-1.08250899064747,0.278029148970846,-3.89350898873191,9.88045395734191e-05,0.00042429179957786
"ENSMUSG00000034159",32.7522993059216,9.651136395651,1.2059164763358,8.00315493240142,1.2127119620711e-15,2.07419426917135e-14
"ENSMUSG00000026558",1261.00385879061,-1.50495899771769,0.210707963973877,-7.14239257660082,9.17201927746575e-13,1.18796901997962e-11
"ENSMUSG00002075501",9.71392602288818,3.1796189801708,1.01931478370498,3.1193690418318,0.00181238806245269,0.00597794938636569
"ENSMUSG00000026688",1017.03386345088,4.49335727456439,0.395587505413424,11.3586936217018,6.71411234574549e-30,3.1805128657751e-28
"ENSMUSG00000026110",1062.14034390798,1.04548419654702,0.145615647934513,7.17975170509974,6.9838135563929e-13,9.15619629420444e-12
"ENSMUSG00000015222",31.1303578709518,2.81682674553762,0.850057509429736,3.31368962016146,0.000920736520920994,0.00325033363297106
"ENSMUSG00000026683",384.444441456982,-3.5703013451913,0.508608908911433,-7.01973811829753,2.22284483497346e-12,2.77308247556435e-11
"ENSMUSG00000026678",56.4627898940834,4.81585135935657,1.1444246074159,4.20809839997299,2.57528726554554e-05,0.00012325832944581
"ENSMUSG00000038530",15.2955801823469,5.00658864152405,1.85376100352595,2.70077352582196,0.00691784270690604,0.0195902429679565
"ENSMUSG00000026674",50.752420132336,4.77565493278054,0.666037173957876,7.1702528319877,7.48593852314527e-13,9.7747753966083e-12
"ENSMUSG00000026279",370.955156639098,-1.32671230342413,0.242852585572713,-5.46303552953896,4.68060873240557e-08,3.47972966157986e-07
"ENSMUSG00000103553",5.48661601598359,-5.40824049436403,1.57133132379392,-3.44182058390209,0.000577813350618272,0.00214026014758411
"ENSMUSG00000026003",2953.34387310434,-1.55885777750311,0.137518964540046,-11.3355840244795,8.74468046992943e-30,4.06256246156084e-28
"ENSMUSG00000061816",89.7395819970978,7.53301455599878,1.33920048228853,5.62500884343005,1.85498471366166e-08,1.45883029850548e-07
"ENSMUSG00000038473",89.4795944976443,-1.33071056936233,0.364031675434766,-3.65548016604064,0.000256701055510352,0.00102175172028723
"ENSMUSG00000038463",250.863887790429,-2.25423608632987,0.382010970295112,-5.9009721228383,3.61365968137182e-09,3.1158265937733e-08
"ENSMUSG00000026000",431.807145181539,1.91866268480692,0.258915471109709,7.41038253366455,1.25935625814514e-13,1.75893257993399e-12
"ENSMUSG00000037138",1039.50501673839,4.73024254579301,0.220709469198693,21.4319873223682,6.72477144635287e-102,6.22429326371084e-99
"ENSMUSG00000040693",391.185874958402,-1.44076136180302,0.459134828942969,-3.1379918729319,0.00170109593484002,0.00563946461935873
"ENSMUSG00000025991",24.1473986365503,1.56743850925102,0.547925932339506,2.86067589931079,0.00422738970220235,0.0126570049319709
"ENSMUSG00000038421",2020.8807584496,5.4151338906471,0.392265647949523,13.804761948831,2.385592583891e-43,2.12626983449396e-41
"ENSMUSG00000062209",4.70270456209649,6.53648979959252,2.23970808995653,2.91845612778912,0.0035176937181775,0.0107237521317382
"ENSMUSG00000026656",7042.85664476329,-1.36361893640319,0.157695967236959,-8.64713892368708,5.28066685120624e-18,1.09835132043456e-16
"ENSMUSG00000059089",7171.43749695682,-4.55397217679802,0.27756082886772,-16.407114056315,1.70101044818389e-60,2.86257457591225e-58
"ENSMUSG00000065905",9.87423295322266,-6.6552479715095,1.49776469056609,-4.44345364357207,8.85262368642644e-06,4.61122054142537e-05
"ENSMUSG00000059498",10016.5695554217,-1.98749400574063,0.130401916881681,-15.241294401707,1.88106484515724e-52,2.34548318646161e-50
"ENSMUSG00000026196",221.53956918321,-2.32800163777673,0.248364059379346,-9.3733434845377,7.0270495299897e-21,1.81444149076397e-19
"ENSMUSG00000026335",871.903733981668,2.07573973814436,0.358095630048648,5.79660728577548,6.76699008384601e-09,5.63876787976989e-08
"ENSMUSG00000047496",14.8657554375154,3.49901685893281,0.953171496331908,3.67092057662035,0.000241678437340556,0.000967075423112816
"ENSMUSG00000041483",1157.80574935276,-1.24865811626606,0.164430264503491,-7.59384606013053,3.10547303216292e-14,4.61886332008657e-13
"ENSMUSG00000026321",238.351637635399,-2.20339673175954,0.339791858976757,-6.48454833024784,8.89979932194042e-11,9.38123831285572e-10
"ENSMUSG00000025900",31.1393527481782,9.25807206144732,1.41982270202195,6.52058320258086,7.00345452437639e-11,7.47066192948218e-10
"ENSMUSG00000025902",23.2237071072761,3.77384336656825,1.13622074911293,3.32139979798341,0.000895671368955815,0.00317348814692604
"ENSMUSG00000067006",7.76076598990019,-6.22303751506971,2.16089122302228,-2.87984765210254,0.00397867376442526,0.0119953375270476
"ENSMUSG00000026393",2941.16570002465,1.00867605909501,0.116283151107369,8.67430964408294,4.16066782677302e-18,8.72942207945011e-17
"ENSMUSG00000026193",58840.7963897892,3.25898362634224,0.375133972535352,8.68751929961534,3.70439501715319e-18,7.81984790243786e-17
"ENSMUSG00000101834",21.5334268237336,4.51324042024246,0.712717825237217,6.33243656946604,2.4131950756816e-10,2.39775142428893e-09
"ENSMUSG00000046330",7747.81636175524,1.34199091489382,0.265420976592267,5.05608460990386,4.2795152800868e-07,2.76696763071706e-06
"ENSMUSG00000039323",221.382354634301,8.63227720446971,0.732916082173988,11.7779885234125,5.06882577589788e-32,2.69274375931528e-30
"ENSMUSG00000026185",1848.57818242502,6.2460702303331,1.44257481420212,4.32980679327038,1.49240221462675e-05,7.47132500415909e-05
"ENSMUSG00000033952",463.817927486658,-2.71202369624846,0.48169350448646,-5.63018531698862,1.80016097818031e-08,1.41896082344937e-07
"ENSMUSG00000026365",1536.32336720287,2.49325992110342,0.372093633285757,6.70062505258904,2.07529912909003e-11,2.33592486162542e-10
"ENSMUSG00000007097",197.599585548404,4.10625692256629,1.12474504290956,3.65083353641102,0.000261390619859749,0.00103904282572264
"ENSMUSG00000102278",59.4306067811999,2.2403446372789,0.428594256916262,5.22719238796663,1.72103396486777e-07,1.18299578304893e-06
"ENSMUSG00000018189",553.878071072657,-1.01986315363796,0.185145695341985,-5.50843567685524,3.62036481112193e-08,2.73802888685259e-07
"ENSMUSG00000051079",7.66410175900304,7.33042318755155,1.94212426733932,3.77443570981898,0.000160370258058294,0.000661713995285766
"ENSMUSG00000037995",170.782254563815,3.07034221015975,0.705104441802264,4.35445024613926,1.33401273501929e-05,6.74433119080655e-05
"ENSMUSG00000026358",770.165725242622,-3.19605846854045,0.190341533027774,-16.791177509714,2.83170478866582e-63,5.12368238640924e-61
"ENSMUSG00000087627",138.821963497751,6.22674459905865,0.718478664408878,8.66656855312697,4.4533862307999e-18,9.30301559411455e-17
"ENSMUSG00000053318",1339.79951626861,-4.24679498683438,0.761711195887756,-5.57533486413422,2.47054167698237e-08,1.9166210656538e-07
"ENSMUSG00000005339",40.2747837701721,1.99422433662987,0.608319935681862,3.27824919036158,0.00104453141637901,0.00364088188516235
"ENSMUSG00000037872",289.584823083173,5.9716967016068,0.478377406627988,12.4832331520429,9.21666505531525e-36,5.9623399074237e-34
"ENSMUSG00000005338",42.1136021158154,2.81509875526218,0.994638218980629,2.83027406502364,0.00465081462062246,0.0137733022206842
"ENSMUSG00000037849",1564.73384890635,-1.33585469320383,0.125607415998994,-10.6351578255103,2.04482245098941e-26,7.98841757841885e-25
"ENSMUSG00000073491",2213.34699473273,-1.70458139539789,0.257593662864063,-6.61732659276414,3.65752860016295e-11,4.01543913152014e-10
"ENSMUSG00000073490",3629.26419942899,-3.0322640178977,0.252287830419605,-12.0190657347777,2.8214344246783e-33,1.63215912091066e-31
"ENSMUSG00000073489",4733.84762241872,-3.40285119821641,0.286616311808613,-11.8724966375558,1.64484495836866e-32,8.9352582219282e-31
"ENSMUSG00000102187",7.98770782386831,5.73281356235944,1.55836125367479,3.67874493083093,0.000234384531792581,0.000939920639491493
"ENSMUSG00000026536",1220.73632818933,-3.95498618575764,0.329782783147335,-11.9927006134541,3.88043995103473e-33,2.22870614371482e-31
"ENSMUSG00000054203",2096.06595070874,-5.87000423339295,0.378179231480181,-15.5217519756914,2.47208177285555e-54,3.26871691559169e-52
"ENSMUSG00000050069",29.2050479134623,8.53328011809111,1.39998179539536,6.09527934302978,1.09246510116102e-09,1.00921967982495e-08
"ENSMUSG00000039783",590.787730663621,3.92906690727838,0.434716680502904,9.03822439648054,1.59237223065987e-19,3.74588834123458e-18
"ENSMUSG00000026389",206.08941788596,1.32131410868936,0.518431956786231,2.54867411507618,0.0108133293438437,0.0288367432025265
"ENSMUSG00000062729",1707.99342552475,1.34773792916615,0.233605184470552,5.7692980240173,7.96024203140979e-09,6.5829286764906e-08
